customer_id,customer_code,first_name,last_name,email,phone,city,state,country,segment,signup_date
248,CUST00248,Cust248,User,cust248@gmail.com,9396618390,Bengaluru,Karnataka,India,Corporate,2021-05-23
249,CUST00249,Cust249,User,cust249@gmail.com,9386874458,Pune,Maharashtra,India,Consumer,2023-11-06
250,CUST00250,Cust250,User,cust250@gmail.com,9999232921,Chennai,Tamil Nadu,India,Home Office,2022-09-04
251,CUST00251,Cust251,User,cust251@gmail.com,9579476614,Jaipur,Rajasthan,India,Home Office,2021-11-01
252,CUST00252,Cust252,User,cust252@gmail.com,9456954682,Jaipur,Rajasthan,India,Home Office,2022-12-08
253,CUST00253,Cust253,User,cust253@gmail.com,9445505799,Hyderabad,Telangana,India,Consumer,2023-07-22
254,CUST00254,Cust254,User,cust254@gmail.com,9350785761,Kolkata,West Bengal,India,Corporate,2023-02-24
255,CUST00255,Cust255,User,cust255@gmail.com,9899621068,Mumbai,Maharashtra,India,Corporate,2022-10-14
256,CUST00256,Cust256,User,cust256@gmail.com,9812630453,Hyderabad,Telangana,India,Home Office,2023-03-02
257,CUST00257,Cust257,User,cust257@gmail.com,9139749508,Bengaluru,Karnataka,India,Consumer,2023-10-12
258,CUST00258,Cust258,User,cust258@gmail.com,9572775194,Pune,Maharashtra,India,Consumer,2021-07-25
259,CUST00259,Cust259,User,cust259@gmail.com,9875718152,Jaipur,Rajasthan,India,Consumer,2021-02-01
260,CUST00260,Cust260,User,cust260@gmail.com,9180346223,Hyderabad,Telangana,India,Corporate,2021-11-13
261,CUST00261,Cust261,User,cust261@gmail.com,9769219685,Chennai,Tamil Nadu,India,Home Office,2022-11-25
262,CUST00262,Cust262,User,cust262@gmail.com,9452794611,Hyderabad,Telangana,India,Home Office,2021-06-14
263,CUST00263,Cust263,User,cust263@gmail.com,9773020489,Hyderabad,Telangana,India,Home Office,2022-10-11
264,CUST00264,Cust264,User,cust264@gmail.com,9762992051,Jaipur,Rajasthan,India,Consumer,2021-03-15
265,CUST00265,Cust265,User,cust265@gmail.com,9344261532,Kolkata,West Bengal,India,Home Office,2022-08-12
266,CUST00266,Cust266,User,cust266@gmail.com,9205702499,Delhi,Delhi,India,Home Office,2023-06-08
267,CUST00267,Cust267,User,cust267@gmail.com,9278632824,Delhi,Delhi,India,Home Office,2023-06-28
268,CUST00268,Cust268,User,cust268@gmail.com,9149382425,Chennai,Tamil Nadu,India,Corporate,2021-03-01
269,CUST00269,Cust269,User,cust269@gmail.com,9484897084,Mumbai,Maharashtra,India,Corporate,2022-08-24
270,CUST00270,Cust270,User,cust270@gmail.com,9362204999,Hyderabad,Telangana,India,Home Office,2021-10-26
271,CUST00271,Cust271,User,cust271@gmail.com,9282518553,Hyderabad,Telangana,India,Consumer,2022-01-04
272,CUST00272,Cust272,User,cust272@gmail.com,9765408938,Delhi,Delhi,India,Home Office,2023-02-23
273,CUST00273,Cust273,User,cust273@gmail.com,9726160204,Kolkata,West Bengal,India,Consumer,2023-10-17
274,CUST00274,Cust274,User,cust274@gmail.com,9784944881,Kolkata,West Bengal,India,Corporate,2023-08-03
275,CUST00275,Cust275,User,cust275@gmail.com,9816014770,Jaipur,Rajasthan,India,Consumer,2022-06-07
276,CUST00276,Cust276,User,cust276@gmail.com,9827579147,Jaipur,Rajasthan,India,Home Office,2022-08-13
277,CUST00277,Cust277,User,cust277@gmail.com,9574303740,Bengaluru,Karnataka,India,Corporate,2021-06-01
278,CUST00278,Cust278,User,cust278@gmail.com,9841218491,Chennai,Tamil Nadu,India,Corporate,2023-05-19
279,CUST00279,Cust279,User,cust279@gmail.com,9313907621,Jaipur,Rajasthan,India,Corporate,2022-09-11
280,CUST00280,Cust280,User,cust280@gmail.com,9354697684,Jaipur,Rajasthan,India,Corporate,2021-08-07
281,CUST00281,Cust281,User,cust281@gmail.com,9850845198,Pune,Maharashtra,India,Corporate,2022-08-29
282,CUST00282,Cust282,User,cust282@gmail.com,9394721069,Mumbai,Maharashtra,India,Consumer,2023-03-22
283,CUST00283,Cust283,User,cust283@gmail.com,9994253959,Mumbai,Maharashtra,India,Corporate,2023-10-15
284,CUST00284,Cust284,User,cust284@gmail.com,9335154329,Kolkata,West Bengal,India,Home Office,2022-12-23
285,CUST00285,Cust285,User,cust285@gmail.com,9827744047,Kolkata,West Bengal,India,Home Office,2022-05-29
286,CUST00286,Cust286,User,cust286@gmail.com,9773728014,Bengaluru,Karnataka,India,Home Office,2021-07-18
287,CUST00287,Cust287,User,cust287@gmail.com,9946764061,Mumbai,Maharashtra,India,Corporate,2022-09-25
288,CUST00288,Cust288,User,cust288@gmail.com,9886365312,Mumbai,Maharashtra,India,Consumer,2023-01-18
289,CUST00289,Cust289,User,cust289@gmail.com,9450811990,Delhi,Delhi,India,Home Office,2022-08-28
290,CUST00290,Cust290,User,cust290@gmail.com,9315601773,Hyderabad,Telangana,India,Consumer,2021-12-26
291,CUST00291,Cust291,User,cust291@gmail.com,9638798023,Pune,Maharashtra,India,Corporate,2023-12-24
292,CUST00292,Cust292,User,cust292@gmail.com,9985503942,Bengaluru,Karnataka,India,Corporate,2022-06-11
293,CUST00293,Cust293,User,cust293@gmail.com,9963538119,Chennai,Tamil Nadu,India,Consumer,2022-11-25
294,CUST00294,Cust294,User,cust294@gmail.com,9251136695,Jaipur,Rajasthan,India,Consumer,2021-06-04
295,CUST00295,Cust295,User,cust295@gmail.com,9196961971,Hyderabad,Telangana,India,Corporate,2023-01-20
296,CUST00296,Cust296,User,cust296@gmail.com,9676140134,Mumbai,Maharashtra,India,Consumer,2022-06-26
297,CUST00297,Cust297,User,cust297@gmail.com,9822443971,Jaipur,Rajasthan,India,Home Office,2023-01-25
298,CUST00298,Cust298,User,cust298@gmail.com,9983063850,Chennai,Tamil Nadu,India,Home Office,2023-02-20
299,CUST00299,Cust299,User,cust299@gmail.com,9824600232,Pune,Maharashtra,India,Consumer,2021-08-10
300,CUST00300,Cust300,User,cust300@gmail.com,9765233376,Jaipur,Rajasthan,India,Home Office,2021-02-21
301,CUST00301,Cust301,User,cust301@gmail.com,9795411453,Pune,Maharashtra,India,Consumer,2022-03-30
302,CUST00302,Cust302,User,cust302@gmail.com,9797115550,Jaipur,Rajasthan,India,Corporate,2022-09-11
303,CUST00303,Cust303,User,cust303@gmail.com,9148690765,Delhi,Delhi,India,Consumer,2021-10-14
304,CUST00304,Cust304,User,cust304@gmail.com,9224683417,Chennai,Tamil Nadu,India,Consumer,2023-10-06
305,CUST00305,Cust305,User,cust305@gmail.com,9517305280,Kolkata,West Bengal,India,Corporate,2021-10-05
306,CUST00306,Cust306,User,cust306@gmail.com,9730651895,Pune,Maharashtra,India,Home Office,2023-05-09
307,CUST00307,Cust307,User,cust307@gmail.com,9803217037,Bengaluru,Karnataka,India,Consumer,2023-04-30
308,CUST00308,Cust308,User,cust308@gmail.com,9400368694,Jaipur,Rajasthan,India,Consumer,2023-04-16
309,CUST00309,Cust309,User,cust309@gmail.com,9576078963,Pune,Maharashtra,India,Corporate,2022-03-21
310,CUST00310,Cust310,User,cust310@gmail.com,9206681214,Kolkata,West Bengal,India,Home Office,2023-01-13
311,CUST00311,Cust311,User,cust311@gmail.com,9165015165,Pune,Maharashtra,India,Corporate,2023-01-05
312,CUST00312,Cust312,User,cust312@gmail.com,9231167999,Chennai,Tamil Nadu,India,Corporate,2022-01-24
313,CUST00313,Cust313,User,cust313@gmail.com,9789024924,Delhi,Delhi,India,Home Office,2022-03-11
314,CUST00314,Cust314,User,cust314@gmail.com,9944814262,Mumbai,Maharashtra,India,Corporate,2021-04-14
315,CUST00315,Cust315,User,cust315@gmail.com,9945011302,Kolkata,West Bengal,India,Home Office,2021-09-15
316,CUST00316,Cust316,User,cust316@gmail.com,9991010113,Kolkata,West Bengal,India,Home Office,2021-05-21
317,CUST00317,Cust317,User,cust317@gmail.com,9973008988,Kolkata,West Bengal,India,Consumer,2022-03-19
318,CUST00318,Cust318,User,cust318@gmail.com,9946799779,Pune,Maharashtra,India,Home Office,2021-10-30
319,CUST00319,Cust319,User,cust319@gmail.com,9255357534,Mumbai,Maharashtra,India,Consumer,2022-07-22
320,CUST00320,Cust320,User,cust320@gmail.com,9218032515,Chennai,Tamil Nadu,India,Home Office,2021-12-24
321,CUST00321,Cust321,User,cust321@gmail.com,9115956152,Mumbai,Maharashtra,India,Corporate,2021-09-27
322,CUST00322,Cust322,User,cust322@gmail.com,9116944811,Kolkata,West Bengal,India,Consumer,2022-10-26
323,CUST00323,Cust323,User,cust323@gmail.com,9236105947,Chennai,Tamil Nadu,India,Home Office,2021-04-18
324,CUST00324,Cust324,User,cust324@gmail.com,9222030010,Hyderabad,Telangana,India,Home Office,2023-12-14
325,CUST00325,Cust325,User,cust325@gmail.com,9581331845,Delhi,Delhi,India,Corporate,2023-09-03
326,CUST00326,Cust326,User,cust326@gmail.com,9640992677,Delhi,Delhi,India,Consumer,2023-07-15
327,CUST00327,Cust327,User,cust327@gmail.com,9423873102,Mumbai,Maharashtra,India,Corporate,2023-12-04
328,CUST00328,Cust328,User,cust328@gmail.com,9614302907,Mumbai,Maharashtra,India,Corporate,2021-05-05
329,CUST00329,Cust329,User,cust329@gmail.com,9626422169,Hyderabad,Telangana,India,Home Office,2021-08-10
330,CUST00330,Cust330,User,cust330@gmail.com,9186748119,Jaipur,Rajasthan,India,Corporate,2021-05-31
331,CUST00331,Cust331,User,cust331@gmail.com,9235497187,Bengaluru,Karnataka,India,Corporate,2021-05-15
332,CUST00332,Cust332,User,cust332@gmail.com,9741444618,Pune,Maharashtra,India,Home Office,2023-02-20
333,CUST00333,Cust333,User,cust333@gmail.com,9642831335,Chennai,Tamil Nadu,India,Home Office,2023-07-19
334,CUST00334,Cust334,User,cust334@gmail.com,9951580447,Hyderabad,Telangana,India,Home Office,2021-07-23
335,CUST00335,Cust335,User,cust335@gmail.com,9561784080,Delhi,Delhi,India,Corporate,2022-03-17
336,CUST00336,Cust336,User,cust336@gmail.com,9463925049,Kolkata,West Bengal,India,Corporate,2023-04-28
337,CUST00337,Cust337,User,cust337@gmail.com,9883415470,Hyderabad,Telangana,India,Consumer,2023-05-02
338,CUST00338,Cust338,User,cust338@gmail.com,9435569630,Pune,Maharashtra,India,Home Office,2023-05-25
339,CUST00339,Cust339,User,cust339@gmail.com,9263894795,Chennai,Tamil Nadu,India,Home Office,2023-02-06
340,CUST00340,Cust340,User,cust340@gmail.com,9197951867,Jaipur,Rajasthan,India,Consumer,2021-05-18
341,CUST00341,Cust341,User,cust341@gmail.com,9203685265,Delhi,Delhi,India,Home Office,2023-06-04
342,CUST00342,Cust342,User,cust342@gmail.com,9697398528,Pune,Maharashtra,India,Consumer,2021-09-24
343,CUST00343,Cust343,User,cust343@gmail.com,9541102414,Pune,Maharashtra,India,Corporate,2021-09-08
344,CUST00344,Cust344,User,cust344@gmail.com,9408839723,Hyderabad,Telangana,India,Home Office,2021-04-16
345,CUST00345,Cust345,User,cust345@gmail.com,9211240259,Chennai,Tamil Nadu,India,Home Office,2022-12-22
346,CUST00346,Cust346,User,cust346@gmail.com,9805165232,Kolkata,West Bengal,India,Corporate,2021-11-13
347,CUST00347,Cust347,User,cust347@gmail.com,9475932035,Kolkata,West Bengal,India,Home Office,2021-08-10
348,CUST00348,Cust348,User,cust348@gmail.com,9918841563,Pune,Maharashtra,India,Corporate,2021-08-24
349,CUST00349,Cust349,User,cust349@gmail.com,9702332331,Kolkata,West Bengal,India,Home Office,2023-05-29
350,CUST00350,Cust350,User,cust350@gmail.com,9131088245,Mumbai,Maharashtra,India,Consumer,2022-07-02
351,CUST00351,Cust351,User,cust351@gmail.com,9464883950,Chennai,Tamil Nadu,India,Corporate,2022-09-25
352,CUST00352,Cust352,User,cust352@gmail.com,9253815116,Mumbai,Maharashtra,India,Home Office,2022-01-07
353,CUST00353,Cust353,User,cust353@gmail.com,9252336745,Hyderabad,Telangana,India,Home Office,2021-05-23
354,CUST00354,Cust354,User,cust354@gmail.com,9901131404,Mumbai,Maharashtra,India,Home Office,2021-07-07
355,CUST00355,Cust355,User,cust355@gmail.com,9550791704,Kolkata,West Bengal,India,Corporate,2023-02-10
356,CUST00356,Cust356,User,cust356@gmail.com,9497341481,Pune,Maharashtra,India,Corporate,2021-11-19
357,CUST00357,Cust357,User,cust357@gmail.com,9156488296,Pune,Maharashtra,India,Consumer,2021-06-23
358,CUST00358,Cust358,User,cust358@gmail.com,9823668399,Bengaluru,Karnataka,India,Consumer,2021-04-12
359,CUST00359,Cust359,User,cust359@gmail.com,9810751262,Chennai,Tamil Nadu,India,Corporate,2023-06-27
360,CUST00360,Cust360,User,cust360@gmail.com,9544726404,Jaipur,Rajasthan,India,Corporate,2023-06-25
361,CUST00361,Cust361,User,cust361@gmail.com,9222210617,Kolkata,West Bengal,India,Corporate,2023-11-16
362,CUST00362,Cust362,User,cust362@gmail.com,9404133583,Hyderabad,Telangana,India,Home Office,2021-08-16
363,CUST00363,Cust363,User,cust363@gmail.com,9816328133,Jaipur,Rajasthan,India,Corporate,2023-12-16
364,CUST00364,Cust364,User,cust364@gmail.com,9524410834,Mumbai,Maharashtra,India,Home Office,2022-03-28
365,CUST00365,Cust365,User,cust365@gmail.com,9319497661,Mumbai,Maharashtra,India,Corporate,2021-01-16
366,CUST00366,Cust366,User,cust366@gmail.com,9920511515,Kolkata,West Bengal,India,Corporate,2021-10-09
367,CUST00367,Cust367,User,cust367@gmail.com,9228832213,Chennai,Tamil Nadu,India,Consumer,2022-11-03
368,CUST00368,Cust368,User,cust368@gmail.com,9288650860,Jaipur,Rajasthan,India,Consumer,2023-06-01
369,CUST00369,Cust369,User,cust369@gmail.com,9855561271,Hyderabad,Telangana,India,Consumer,2023-12-27
370,CUST00370,Cust370,User,cust370@gmail.com,9526351920,Pune,Maharashtra,India,Home Office,2021-05-28
371,CUST00371,Cust371,User,cust371@gmail.com,9120123575,Mumbai,Maharashtra,India,Corporate,2023-06-13
372,CUST00372,Cust372,User,cust372@gmail.com,9718216692,Delhi,Delhi,India,Corporate,2022-10-04
373,CUST00373,Cust373,User,cust373@gmail.com,9410864588,Hyderabad,Telangana,India,Consumer,2023-05-06
374,CUST00374,Cust374,User,cust374@gmail.com,9448717183,Hyderabad,Telangana,India,Consumer,2021-02-12
375,CUST00375,Cust375,User,cust375@gmail.com,9194628740,Jaipur,Rajasthan,India,Corporate,2023-01-12
376,CUST00376,Cust376,User,cust376@gmail.com,9567804106,Delhi,Delhi,India,Home Office,2022-05-14
377,CUST00377,Cust377,User,cust377@gmail.com,9184446671,Hyderabad,Telangana,India,Corporate,2023-12-10
378,CUST00378,Cust378,User,cust378@gmail.com,9337911187,Chennai,Tamil Nadu,India,Corporate,2022-11-27
379,CUST00379,Cust379,User,cust379@gmail.com,9648127255,Bengaluru,Karnataka,India,Home Office,2021-06-06
380,CUST00380,Cust380,User,cust380@gmail.com,9647556857,Delhi,Delhi,India,Consumer,2023-12-23
381,CUST00381,Cust381,User,cust381@gmail.com,9881017363,Pune,Maharashtra,India,Home Office,2022-12-21
382,CUST00382,Cust382,User,cust382@gmail.com,9210385522,Bengaluru,Karnataka,India,Consumer,2022-04-29
383,CUST00383,Cust383,User,cust383@gmail.com,9286293158,Chennai,Tamil Nadu,India,Home Office,2022-02-09
384,CUST00384,Cust384,User,cust384@gmail.com,9290209201,Bengaluru,Karnataka,India,Home Office,2021-06-04
385,CUST00385,Cust385,User,cust385@gmail.com,9910080036,Jaipur,Rajasthan,India,Home Office,2023-08-09
386,CUST00386,Cust386,User,cust386@gmail.com,9773469560,Jaipur,Rajasthan,India,Corporate,2022-10-24
387,CUST00387,Cust387,User,cust387@gmail.com,9173321814,Bengaluru,Karnataka,India,Corporate,2023-06-20
388,CUST00388,Cust388,User,cust388@gmail.com,9955052486,Jaipur,Rajasthan,India,Corporate,2022-09-13
389,CUST00389,Cust389,User,cust389@gmail.com,9644748834,Mumbai,Maharashtra,India,Consumer,2022-12-22
390,CUST00390,Cust390,User,cust390@gmail.com,9585238820,Chennai,Tamil Nadu,India,Consumer,2023-08-04
391,CUST00391,Cust391,User,cust391@gmail.com,9993027458,Mumbai,Maharashtra,India,Corporate,2023-01-26
392,CUST00392,Cust392,User,cust392@gmail.com,9760360225,Delhi,Delhi,India,Home Office,2021-07-04
393,CUST00393,Cust393,User,cust393@gmail.com,9723123952,Hyderabad,Telangana,India,Home Office,2023-08-06
394,CUST00394,Cust394,User,cust394@gmail.com,9969533218,Mumbai,Maharashtra,India,Home Office,2023-07-11
395,CUST00395,Cust395,User,cust395@gmail.com,9749620068,Kolkata,West Bengal,India,Corporate,2022-10-21
396,CUST00396,Cust396,User,cust396@gmail.com,9583745511,Bengaluru,Karnataka,India,Consumer,2021-05-07
397,CUST00397,Cust397,User,cust397@gmail.com,9641755366,Pune,Maharashtra,India,Home Office,2021-06-22
398,CUST00398,Cust398,User,cust398@gmail.com,9366012797,Bengaluru,Karnataka,India,Home Office,2021-03-22
399,CUST00399,Cust399,User,cust399@gmail.com,9662714327,Jaipur,Rajasthan,India,Home Office,2023-06-19
400,CUST00400,Cust400,User,cust400@gmail.com,9500346767,Bengaluru,Karnataka,India,Corporate,2023-01-16
401,CUST00401,Cust401,User,cust401@gmail.com,9931575232,Hyderabad,Telangana,India,Corporate,2023-04-18
402,CUST00402,Cust402,User,cust402@gmail.com,9170772317,Mumbai,Maharashtra,India,Corporate,2022-11-17
403,CUST00403,Cust403,User,cust403@gmail.com,9405100495,Delhi,Delhi,India,Corporate,2023-03-03
404,CUST00404,Cust404,User,cust404@gmail.com,9187512088,Bengaluru,Karnataka,India,Home Office,2022-11-14
405,CUST00405,Cust405,User,cust405@gmail.com,9433108786,Bengaluru,Karnataka,India,Home Office,2022-12-18
406,CUST00406,Cust406,User,cust406@gmail.com,9738920648,Hyderabad,Telangana,India,Home Office,2021-09-22
407,CUST00407,Cust407,User,cust407@gmail.com,9700138002,Delhi,Delhi,India,Corporate,2022-09-27
408,CUST00408,Cust408,User,cust408@gmail.com,9819532005,Pune,Maharashtra,India,Home Office,2021-09-19
409,CUST00409,Cust409,User,cust409@gmail.com,9645985356,Delhi,Delhi,India,Corporate,2023-05-18
410,CUST00410,Cust410,User,cust410@gmail.com,9431642423,Mumbai,Maharashtra,India,Consumer,2023-01-13
411,CUST00411,Cust411,User,cust411@gmail.com,9922653967,Kolkata,West Bengal,India,Corporate,2022-12-01
412,CUST00412,Cust412,User,cust412@gmail.com,9247709679,Kolkata,West Bengal,India,Consumer,2022-04-09
413,CUST00413,Cust413,User,cust413@gmail.com,9946237594,Delhi,Delhi,India,Consumer,2022-08-29
414,CUST00414,Cust414,User,cust414@gmail.com,9922816526,Mumbai,Maharashtra,India,Home Office,2022-11-21
415,CUST00415,Cust415,User,cust415@gmail.com,9265627642,Bengaluru,Karnataka,India,Consumer,2023-02-11
416,CUST00416,Cust416,User,cust416@gmail.com,9874364348,Bengaluru,Karnataka,India,Corporate,2021-12-06
417,CUST00417,Cust417,User,cust417@gmail.com,9491163514,Mumbai,Maharashtra,India,Home Office,2023-04-22
418,CUST00418,Cust418,User,cust418@gmail.com,9755621841,Kolkata,West Bengal,India,Corporate,2023-06-29
419,CUST00419,Cust419,User,cust419@gmail.com,9673390109,Jaipur,Rajasthan,India,Consumer,2022-04-25
420,CUST00420,Cust420,User,cust420@gmail.com,9996696177,Chennai,Tamil Nadu,India,Consumer,2023-08-19
421,CUST00421,Cust421,User,cust421@gmail.com,9595725097,Pune,Maharashtra,India,Corporate,2023-06-22
422,CUST00422,Cust422,User,cust422@gmail.com,9666355637,Hyderabad,Telangana,India,Corporate,2023-10-27
423,CUST00423,Cust423,User,cust423@gmail.com,9960345542,Bengaluru,Karnataka,India,Home Office,2022-02-13
424,CUST00424,Cust424,User,cust424@gmail.com,9156027635,Bengaluru,Karnataka,India,Home Office,2022-05-28
425,CUST00425,Cust425,User,cust425@gmail.com,9695433590,Jaipur,Rajasthan,India,Consumer,2023-01-31
426,CUST00426,Cust426,User,cust426@gmail.com,9190060226,Delhi,Delhi,India,Consumer,2022-08-07
427,CUST00427,Cust427,User,cust427@gmail.com,9651208305,Chennai,Tamil Nadu,India,Consumer,2023-07-10
428,CUST00428,Cust428,User,cust428@gmail.com,9338411494,Hyderabad,Telangana,India,Corporate,2021-07-07
429,CUST00429,Cust429,User,cust429@gmail.com,9545492166,Pune,Maharashtra,India,Consumer,2021-02-24
430,CUST00430,Cust430,User,cust430@gmail.com,9501538092,Hyderabad,Telangana,India,Consumer,2023-10-26
431,CUST00431,Cust431,User,cust431@gmail.com,9502559419,Hyderabad,Telangana,India,Consumer,2021-06-17
432,CUST00432,Cust432,User,cust432@gmail.com,9206389694,Mumbai,Maharashtra,India,Home Office,2022-10-15
433,CUST00433,Cust433,User,cust433@gmail.com,9247746438,Pune,Maharashtra,India,Consumer,2021-10-27
434,CUST00434,Cust434,User,cust434@gmail.com,9847401602,Chennai,Tamil Nadu,India,Consumer,2023-08-26
435,CUST00435,Cust435,User,cust435@gmail.com,9760725160,Jaipur,Rajasthan,India,Consumer,2023-07-08
436,CUST00436,Cust436,User,cust436@gmail.com,9374796224,Delhi,Delhi,India,Consumer,2021-02-08
437,CUST00437,Cust437,User,cust437@gmail.com,9554466340,Bengaluru,Karnataka,India,Consumer,2023-12-17
438,CUST00438,Cust438,User,cust438@gmail.com,9423358638,Chennai,Tamil Nadu,India,Consumer,2022-05-02
439,CUST00439,Cust439,User,cust439@gmail.com,9550784243,Mumbai,Maharashtra,India,Home Office,2022-05-04
440,CUST00440,Cust440,User,cust440@gmail.com,9219032752,Jaipur,Rajasthan,India,Corporate,2021-05-09
441,CUST00441,Cust441,User,cust441@gmail.com,9717452511,Mumbai,Maharashtra,India,Consumer,2023-11-22
442,CUST00442,Cust442,User,cust442@gmail.com,9560891752,Bengaluru,Karnataka,India,Consumer,2022-08-20
443,CUST00443,Cust443,User,cust443@gmail.com,9712745501,Pune,Maharashtra,India,Corporate,2022-05-08
